idBulan,metode,nama,instansi,lokasi,jenis,waktu,idMetode,id,pagu,idJenisPengadaan,satuanKerja,preprocessing,kategori_kmeans,kategori_lda
4,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Prov. Sulawesi Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Barat-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22742818,486350000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah prov sulawesi barat,11,0
4,Seleksi,Penyusunan Profil Pembangunan Bidang Infrastruktur Tematik (Daerah Tertinggal dan Perbatasan) Wilayah Sumatera dan Kalimantan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22740807,600000000,0,BIRO PERENCANAAN ANGGARAN DAN KERJASAMA LUAR NEGERI,penyusunan profil pembangunan bidang infrastruktur tematik daerah tertinggal perbatasan wilayah sumatera kalimantan,13,3
4,Seleksi,Supervisi Pembangunan SPAM Politeknik Pekerjaan Umum Kota Semarang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22742464,500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH,supervisi pembangunan spam politeknik pekerjaan umum kota semarang,14,3
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Buru Selatan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Buru Selatan (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743010,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab buru selatan,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Sulawesi Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Kendari (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22742840,7430662000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGGARA,rehabilitasi renovasi sarana prasarana sekolah sulawesi tenggara,11,0
4,Tender,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Sulawesi Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Kendari (Kota), ","Jasa Konsultansi, ",2020-04-01,13,22742839,400000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGGARA,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah sulawesi tenggara,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Maluku Barat Daya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Barat Daya (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743009,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab maluku barat daya,11,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Provinsi Papua,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua-Jayapura (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22743072,10997875000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI PAPUA,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah provinsi papua,11,1
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Kep. Tanimbar II,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743006,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab kep tanimbar ii,11,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kab. Seram Bagian Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Timur (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743018,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kab seram bagian timur,4,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Buru Selatan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Buru Selatan (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743001,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab buru selatan,11,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kab. Seram Bagian Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Barat (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743017,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kab seram bagian barat,4,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Kep. Tanimbar I,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743014,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab kep tanimbar i,10,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Seram Bagian Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743013,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab seram bagian barat,4,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kab. Maluku Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743028,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kab maluku tenggara,11,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kab. Maluku Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tengah (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743026,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kab maluku tengah,11,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kab. Maluku  Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743023,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kab maluku tenggara,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Maluku Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743011,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab maluku tenggara,11,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kab. SBT,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743025,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kab sbt,1,0
4,Tender,REHABILITASI DAN RENOVASI SARANA PRASARANA SEKOLAH KAB. KEP. SULA dan PULAU TALIABU,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku Utara-Ternate (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743046,6000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU UTARA,rehabilitasi renovasi sarana prasarana sekolah kab kep sula pulau taliabu,14,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kab. SBB,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743024,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kab sbb,11,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kota Tual,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Tual (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22743020,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kota tual,3,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kab. Maluku Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tengah (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743019,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kab maluku tengah,11,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kota Ambon,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Ambon (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743030,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kota ambon,19,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Maluku Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tengah (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743003,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab maluku tengah,11,0
4,Tender,"REHABILITASI DAN RENOVASI SARANA PRASARANA SEKOLAH KAB. HALTIM, HALUT, HALSEL DAN PULAU MOROTAI",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku Utara-Ternate (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743048,7272458000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU UTARA,rehabilitasi renovasi sarana prasarana sekolah kab haltim halut halsel pulau morotai,11,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Maluku Barat Daya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Barat Daya (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743000,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab maluku barat daya,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Buru,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Buru (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743008,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab buru,11,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Seram Bagian Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Timur (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743007,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab seram bagian timur,4,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kab. Kep. ARU,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Kepulauan Aru (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743021,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kab kep aru,10,0
4,Tender,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Sulawesi Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Kendari (Kota), ","Jasa Konsultansi, ",2020-04-01,13,22742841,270500000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGGARA,supervisi rehabilitasi renovasi sarana prasarana madrasah sulawesi tenggara,11,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Buru,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Buru (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22742999,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab buru,11,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kab. Kep. ARU,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Kepulauan Aru (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743029,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kab kep aru,10,0
4,Seleksi,Manajemen Konstruksi Rehabiltasi dan Renovasi Madrasah Kota Ambon,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Ambon (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22743022,179111000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabiltasi renovasi madrasah kota ambon,19,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Maluku Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tengah (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743012,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab maluku tengah,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Sulawesi Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Kendari (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22742842,3088366000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGGARA,rehabilitasi renovasi sarana prasarana madrasah sulawesi tenggara,11,0
4,Tender,Rehabilitasi dan Renovasi Madrasah Kota Tual,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Tual (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743027,3037274000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi madrasah kota tual,3,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Kep. Tanimbar II,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743015,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab kep tanimbar ii,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Kep. Seram Bagian Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743016,9761392000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,rehabilitasi renovasi sarana prasarana sekolah kab kep seram bagian timur,4,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Maluku Tenggara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743002,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab maluku tenggara,11,0
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Seram Bagian Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Seram Bagian Barat (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743004,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab seram bagian barat,4,0
4,Tender,REHABILITASI DAN RENOVASI SARANA PRASARANA SEKOLAH KAB. PULAU TALIABU,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku Utara-Taliabu (Kab.), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743047,6200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU UTARA,rehabilitasi renovasi sarana prasarana sekolah kab pulau taliabu,11,0
4,Seleksi,MK Rehabilitasi dan Renovasi Sarana Prasarana Provinsi Sulawesi Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Manado (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22742703,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,mk rehabilitasi renovasi sarana prasarana provinsi sulawesi utara,11,1
4,Seleksi,Manajemen Konstruksi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Kep. Tanimbar I,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku-Maluku Tenggara Barat (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22743005,415093000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI MALUKU,manajemen konstruksi rehabilitasi renovasi sarana prasarana sekolah kab kep tanimbar i,11,0
4,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Provinsi Papua,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua-Jayapura (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22743073,91033506000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI PAPUA,rehabilitasi renovasi sarana prasarana sekolah provinsi papua,11,1
4,Tender,Rehabilitasi dan Rekonstruksi Rumah Sakit dan Puskesmas Palu-Sigi,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tengah-Palu (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22742734,3232500000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGAH,rehabilitasi rekonstruksi rumah sakit puskesmas palu-sigi,18,10
4,Pengadaan Langsung,"Diseminasi, Sosialisasi",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Lainnya, ",2020-04-01,8,22745313,250000000,0,622241,diseminasi sosialisasi,7,0
4,Tender,Renovasi Kantor,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Makassar (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22741108,1304800000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI SULAWESI SELATAN,renovasi kantor,15,2
4,Tender,Optimalisasi PS Air Limbah Kota Kendari,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Kendari (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22742831,400000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGGARA,optimalisasi ps air limbah kota kendari,3,10
4,Tender,Optimalisasi IPLT Kota Bau-Bau,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Baubau (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22742832,2550000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGGARA,optimalisasi iplt kota bau-bau,13,10
4,Tender,Survey Pendahuluan dan Detail Cadangan Asbuton,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tenggara-Baubau (Kota), ","Jasa Lainnya, ",2020-04-01,13,22745309,3617000000,0,400819,survey pendahuluan detail cadangan asbuton,10,10
4,Tender,Rehabilitasi Pasar Sentral Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Pekerjaan Konstruksi, ",2020-04-01,13,22742723,23591980000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,rehabilitasi pasar sentral gorontalo,5,10
4,Tender,Pengadaan Kendaraan Roda 4/Minibus Operasional Kantor dan/atau Lapangan (Gorontalo),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Barang, ",2020-04-01,13,22741864,404665000,0,BALAI PRASARANA PERMUKIMAN WILAYAH GORONTALO,pengadaan kendaraan roda 4/minibus operasional kantor dan/atau lapangan gorontalo,0,6
4,Dikecualikan,Pengawasan Teknis Peningkatan Kualitas Perumahan Swadaya di Desa Doripewut Baolaliduli Roho dan Kalikur,Pemerintah Daerah Kabupaten Lembata,-,Jasa Konsultansi,2020-04-01,16,22656708,26250000,3,DINAS PERUMAHAN RAKYAT KAWASAN PERMUKIMAN DAN PERTANAHAN,pengawasan teknis peningkatan kualitas perumahan swadaya desa doripewut baolaliduli roho kalikur,8,0
4,Seleksi,Jasa Konsultasi Pengawasan Pembangunan/Renovasi Gedung dan Bangunan,Kementerian Keuangan,-,Jasa Konsultansi,2020-04-01,15,22983832,2201805000,3,KANTOR PELAYANAN PAJAK PRATAMA ARGAMAKMUR,jasa konsultasi pengawasan pembangunan/renovasi gedung bangunan,11,8
4,Tender,Kontraktual NUDP,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-04-01,13,22745379,100000000,0,PUSAT PENGEMBANGAN KAWASAN PERKOTAAN,kontraktual nudp,9,10
4,Seleksi,DED Replikasi Perdana Rusun Pracetak Modular,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Jasa Konsultansi, ",2020-04-01,15,22745336,303150000,0,BALAI PENELITIAN DAN PENGEMBANGAN PENERAPAN TEKNOLOGI PERMUKIMAN,ded replikasi perdana rusun pracetak modular,7,10
4,Tender,Jasa Pelaksana Konstruksi Pembangunan/Renovasi Gedung dan Bangunan,Kementerian Keuangan,-,Pekerjaan Konstruksi,2020-04-01,13,22984089,2201805000,2,KANTOR PELAYANAN PAJAK PRATAMA ARGAMAKMUR,jasa pelaksana konstruksi pembangunan/renovasi gedung bangunan,12,8
4,Penunjukan Langsung,"Perencanan Teknis Peningkatan Kualitas Perumahan Swadaya di Desa Mahal Balauring Hingalamamengi, Walangsawa dan Desa Labawala",Pemerintah Daerah Kabupaten Lembata,-,Jasa Konsultansi,2020-04-01,7,22656702,49875000,3,DINAS PERUMAHAN RAKYAT KAWASAN PERMUKIMAN DAN PERTANAHAN,perencanan teknis peningkatan kualitas perumahan swadaya desa mahal balauring hingalamamengi walangsawa desa labawala,13,0
4,Penunjukan Langsung,Perencanan Teknis Peningkatan Kualitas Perumahan Swadaya di Desa Doripewut Baolaliduli Roho dan Kalikur,Pemerintah Daerah Kabupaten Lembata,-,Jasa Konsultansi,2020-04-01,7,22656701,31500000,3,DINAS PERUMAHAN RAKYAT KAWASAN PERMUKIMAN DAN PERTANAHAN,perencanan teknis peningkatan kualitas perumahan swadaya desa doripewut baolaliduli roho kalikur,8,0
4,Seleksi,Supervisi Pembangunan Sarana Prasarana Air Tanah untuk Air Baku Kab. Barru (Tenaga Surya)[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Barru (Kab.), ","Jasa Konsultansi, ",2020-04-01,15,22744420,297000000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  POMPENGAN-JENEBERANG PROVINSI SULAWESI SELATAN,supervisi pembangunan sarana prasarana air tanah air baku kab barru tenaga surya 1 pkt,8,1
4,Tender,Perencanaan Gedung Struktur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kab.), ","Jasa Konsultansi, ",2020-04-01,13,22745323,834000000,0,PUSAT PENELITIAN DAN PENGEMBANGAN PERUMAHAN DAN PERMUKIMAN,perencanaan gedung struktur,10,0
4,Pengadaan Langsung,-     Sewa Kendaraan Operasional Roda 4,Kementerian Pertanian,-,Jasa Lainnya,2020-04-01,8,22472525,112500000,4,DIREKTORAT JENDERAL HORTIKULTURA,sewa kendaraan operasional roda 4,7,0
4,Pengadaan Langsung,Belanja Modal Pengadaan Generator/Genset,Pemerintah Daerah Provinsi D. I. Yogyakarta,-,Barang,2020-04-01,8,22678362,15000000,1,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,belanja modal pengadaan generator/genset,3,4
4,Tender,Pengadaan Meubelair Rumah Susun Pemkab Sarolangun,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jambi-Sarolangun (Kab.), ","Barang, ",2020-04-01,13,22745061,1213000000,0,SNVT PENYEDIAAN PERUMAHAN PROVINSI JAMBI,pengadaan meubelair rumah susun pemkab sarolangun,19,5
4,Dikecualikan,"Pengawasan Teknis Peningkatan Kualitas Perumahan Swadaya di Desa Mahal Balauring Hingalamamengi, Walangsawa dan Desa Labawala",Pemerintah Daerah Kabupaten Lembata,-,Jasa Konsultansi,2020-04-01,16,22656710,41562500,3,DINAS PERUMAHAN RAKYAT KAWASAN PERMUKIMAN DAN PERTANAHAN,pengawasan teknis peningkatan kualitas perumahan swadaya desa mahal balauring hingalamamengi walangsawa desa labawala,13,0
